"suc","fechas","flujo_efe"
29,2021-05-26,1297626338.32922
29,2021-05-27,1300163169.98057
29,2021-05-28,1314041426.36307
29,2021-05-29,1336049763.3082
29,2021-05-30,1357250226.31766
29,2021-05-31,1348184630.41739
29,2021-06-01,1364169165.59988
29,2021-06-02,1388263667.43455
29,2021-06-03,1419738339.73291
29,2021-06-04,1423999565.50148
29,2021-06-05,1458803444.37806
29,2021-06-06,1489755623.02942
29,2021-06-07,1515924235.9524
29,2021-06-08,1584612672.14099
29,2021-06-09,1634935779.93784
29,2021-06-10,1663962042.42724
29,2021-06-11,1722080017.30222
29,2021-06-12,1767249488.28688
29,2021-06-13,1811921177.84925
29,2021-06-14,1813493348.20707
29,2021-06-15,1850782190.21931
29,2021-06-16,1870958343.2802
29,2021-06-17,1855317100.39324
29,2021-06-18,1848970497.88006
29,2021-06-19,1821113130.26511
29,2021-06-20,1844107430.70751
29,2021-06-21,1869609462.82534
29,2021-06-22,1885093249.56122
29,2021-06-23,1889186802.64747
29,2021-06-24,1867603667.80604
29,2021-06-25,1852299358.28496
29,2021-06-26,1854920073.05774
29,2021-06-27,1870849607.74839
29,2021-06-28,1892594354.63169
29,2021-06-29,1921044329.45665
29,2021-06-30,1916878179.00921
29,2021-07-01,1934528371.31492
29,2021-07-02,1957580516.39086
29,2021-07-03,1986614397.19031
29,2021-07-04,1990437808.35325
29,2021-07-05,2027046406.31773
29,2021-07-06,2064976526.13414
29,2021-07-07,2101422991.98759
29,2021-07-08,2170470857.30475
29,2021-07-09,2221212511.46842
29,2021-07-10,2252682086.51832
29,2021-07-11,2323571580.80842
29,2021-07-12,2380704731.72638
29,2021-07-13,2434079227.9485
29,2021-07-14,2438109199.91781
29,2021-07-15,2484682514.22392
29,2021-07-16,2503020303.91869
29,2021-07-17,2489699512.7755
29,2021-07-18,2482100170.58679
29,2021-07-19,2454321346.36103
29,2021-07-20,2474551472.91394
29,2021-07-21,2496080972.66121
29,2021-07-22,2506562614.58731
29,2021-07-23,2510985216.95652
29,2021-07-24,2486382823.57403
29,2021-07-25,2456906030.12037
29,2021-07-26,2452833823.61628
29,2021-07-27,2464460220.72788
29,2021-07-28,2492413197.71655
29,2021-07-29,2526608220.17589
29,2021-07-30,2521410075.36493
29,2021-07-31,2538612822.69268
29,2021-08-01,2563055156.00033
29,2021-08-02,2613202800.07297
29,2021-08-03,2627610856.11276
29,2021-08-04,2665421269.41018
29,2021-08-05,2711953879.51773
29,2021-08-06,2765647126.29366
29,2021-08-07,2839788224.03993
29,2021-08-08,2901748704.33173
29,2021-08-09,2938911202.80897
29,2021-08-10,3019676904.5249
29,2021-08-11,3083662383.99206
29,2021-08-12,3144298733.55922
29,2021-08-13,3145221991.49626
29,2021-08-14,3186015069.88652
29,2021-08-15,3184442876.59786
29,2021-08-16,3155591555.32301
29,2021-08-17,3136005021.44515
29,2021-08-18,3096373050.36984
29,2021-08-19,3112038074.10835
29,2021-08-20,3131952282.47873
29,2021-08-21,3135313495.35717
29,2021-08-22,3139046800.02209
29,2021-08-23,3124673672.21406
29,2021-08-24,3091953447.68113
29,2021-08-25,3078034544.65858
29,2021-08-26,3088948094.16097
29,2021-08-27,3118267490.97092
29,2021-08-28,3161938165.38417
29,2021-08-29,3177975614.86984
29,2021-08-30,3205565197.13484
29,2021-08-31,3235624180.37658
29,2021-09-01,3286827087.81042
29,2021-09-02,3298998617.71477
29,2021-09-03,3328349455.41601
29,2021-09-04,3378084811.22973
29,2021-09-05,3430333517.51075
29,2021-09-06,3491962091.8179
29,2021-09-07,3552470050.27843
29,2021-09-08,3590725970.48326
29,2021-09-09,3657756610.76769
29,2021-09-10,3713483334.19988
29,2021-09-11,3768490967.16224
29,2021-09-12,3753506625.30594
29,2021-09-13,3795337307.58248
29,2021-09-14,3796155182.79404
29,2021-09-15,3762526386.67955
29,2021-09-16,3741986012.89234
29,2021-09-17,3699712320.49479
29,2021-09-18,3707327432.19337
29,2021-09-19,3722272012.95026
29,2021-09-20,3713449628.73886
29,2021-09-21,3708929281.42057
29,2021-09-22,3709551003.52986
29,2021-09-23,3683230585.80906
29,2021-09-24,3672155558.27561
29,2021-09-25,3680124773.0493
29,2021-09-26,3704955969.63664
29,2021-09-27,3750639932.3158
29,2021-09-28,3764918842.0044
29,2021-09-29,3799297493.28017
29,2021-09-30,3829646829.37359
29,2021-10-01,3881183374.45326
29,2021-10-02,3890507793.46572
29,2021-10-03,3912649416.62515
29,2021-10-04,3963002835.50226
29,2021-10-05,4029412592.91657
29,2021-10-06,4086027536.35548
29,2021-10-07,4155784353.56139
29,2021-10-08,4205975109.94563
29,2021-10-09,4274022967.57498
29,2021-10-10,4336628933.03576
29,2021-10-11,4395257805.10463
29,2021-10-12,4389959244.35809
29,2021-10-13,4447670353.7218
29,2021-10-14,4459718357.79634
29,2021-10-15,4429180212.23376
29,2021-10-16,4413186133.2099
29,2021-10-17,4378179317.94158
29,2021-10-18,4392388352.32121
29,2021-10-19,4417431717.59006
29,2021-10-20,4420232474.5888
29,2021-10-21,4425614209.92348
29,2021-10-22,4431822509.09671
29,2021-10-23,4405473801.6268
29,2021-10-24,4402037512.43205
29,2021-10-25,4412354819.69629
29,2021-10-26,4438709862.76206
29,2021-10-27,4486920126.51655
29,2021-10-28,4502786374.86085
29,2021-10-29,4546480289.21022
29,2021-10-30,4584201185.60166
29,2021-10-31,4647446275.12623
29,2021-11-01,4661352296.05694
29,2021-11-02,4683608059.40191
29,2021-11-03,4726669627.20857
29,2021-11-04,4792546427.96845
29,2021-11-05,4852179770.40895
29,2021-11-06,4912403191.16796
29,2021-11-07,4953956953.78844
29,2021-11-08,5025981398.24033
29,2021-11-09,5083215217.78899
29,2021-11-10,5140017959.68037
29,2021-11-11,5134914595.32384
29,2021-11-12,5192722109.95285
29,2021-11-13,5205908767.26591
29,2021-11-14,5171062983.2955
29,2021-11-15,5148074839.57468
29,2021-11-16,5122611483.91151
29,2021-11-17,5139382084.32586
29,2021-11-18,5164366936.92056
29,2021-11-19,5176448036.17823
29,2021-11-20,5186351410.8154
29,2021-11-21,5187249838.20211
29,2021-11-22,5150931831.54504
29,2021-11-23,5142560572.4795
29,2021-11-24,5146318501.58125
29,2021-11-25,5178107313.54587
29,2021-11-26,5228632476.37328
29,2021-11-27,5232957516.88842
29,2021-11-28,5265117394.51337
29,2021-11-29,5297472501.54054
29,2021-11-30,5356429842.68062
29,2021-12-01,5369544518.06215
29,2021-12-02,5393688344.89573
29,2021-12-03,5441360043.29063
29,2021-12-04,5509858691.2946
29,2021-12-05,5576086546.58891
29,2021-12-06,5641676936.39308
29,2021-12-07,5684937073.97313
29,2021-12-08,5758349465.427
29,2021-12-09,5806939312.63913
29,2021-12-10,5860660518.95677
29,2021-12-11,5856328751.04057
29,2021-12-12,5921379000.77118
29,2021-12-13,5936260800.82711
29,2021-12-14,5895788906.09273
29,2021-12-15,5875443953.941
29,2021-12-16,5862835335.11506
29,2021-12-17,5892593024.37471
29,2021-12-18,5924134806.44491
29,2021-12-19,5943100706.94272
29,2021-12-20,5960674596.81404
29,2021-12-21,5963137859.02085
29,2021-12-22,5926971803.89344
29,2021-12-23,5923608893.3616
29,2021-12-24,5934435966.23128
29,2021-12-25,5975491162.69691
29,2021-12-26,6029339507.56862
29,2021-12-27,6027847174.29297
29,2021-12-28,6062625949.49857
29,2021-12-29,6099484189.79953
29,2021-12-30,6165814467.76587
29,2021-12-31,6179908974.06301
29,2022-01-01,6204714782.79894
29,2022-01-02,6249609054.97041
29,2022-01-03,6316925056.8629
29,2022-01-04,6385877683.23204
29,2022-01-05,6452482935.46495
29,2022-01-06,6491166443.70841
29,2022-01-07,6565327540.81899
29,2022-01-08,6616551693.69512
29,2022-01-09,6670275273.9926
29,2022-01-10,6670497776.52334
29,2022-01-11,6730038420.70012
29,2022-01-12,6742080673.51824
29,2022-01-13,6701123690.44249
29,2022-01-14,6676405151.20088
29,2022-01-15,6656454774.26206
29,2022-01-16,6682127669.76609
29,2022-01-17,6707034708.40597
29,2022-01-18,6718544732.85075
29,2022-01-19,6733008079.5133
29,2022-01-20,6733447415.78806
29,2022-01-21,6702522208.24861
29,2022-01-22,6700938217.61637
29,2022-01-23,6712744523.262
29,2022-01-24,6758445507.22588
29,2022-01-25,6808451645.43584
29,2022-01-26,6807970706.47765
29,2022-01-27,6842942841.33311
29,2022-01-28,6882753693.33009
29,2022-01-29,6957211969.68157
29,2022-01-30,6971729619.12172
29,2022-01-31,6998288464.54011
29,2022-02-01,7047495190.89464
29,2022-02-02,7117733397.61556
29,2022-02-03,7183921735.22847
29,2022-02-04,7245773711.9134
29,2022-02-05,7284388382.09363
29,2022-02-06,7353060491.74302
29,2022-02-07,7398113798.85851
29,2022-02-08,7445356117.65675
29,2022-02-09,7442171850.94842
29,2022-02-10,7495382638.78384
29,2022-02-11,7510351953.97108
29,2022-02-12,7485105126.38615
29,2022-02-13,7474744278.8113
29,2022-02-14,7459473741.36428
29,2022-02-15,7486466629.19247
29,2022-02-16,7516159489.53507
29,2022-02-17,7523925672.83834
29,2022-02-18,7533207516.98836
29,2022-02-19,7534132174.16207
29,2022-02-20,7512957366.08221
29,2022-02-21,7512234713.74215
29,2022-02-22,7511320471.90152
29,2022-02-23,7550810860.55475
29,2022-02-24,7592975412.09908
29,2022-02-25,7581974656.29304
29,2022-02-26,7611924602.18381
29,2022-02-27,7647421111.70819
29,2022-02-28,7715396683.08597
29,2022-03-01,7730356641.17415
29,2022-03-02,7751998308.03217
29,2022-03-03,7800948286.24256
29,2022-03-04,7864778946.8041
29,2022-03-05,7923727191.23773
29,2022-03-06,7984523646.9151
29,2022-03-07,8032310539.22564
29,2022-03-08,8106701056.45511
29,2022-03-09,8163796496.92176
29,2022-03-10,8210119734.68401
29,2022-03-11,8212202570.20155
29,2022-03-12,8271794822.6966
29,2022-03-13,8295942840.64437
29,2022-03-14,8282012792.0828
29,2022-03-15,8279515477.62288
29,2022-03-16,8275358309.3933
29,2022-03-17,8298729342.19626
29,2022-03-18,8331037477.31485
29,2022-03-19,8342900136.21169
29,2022-03-20,8356960786.67292
29,2022-03-21,8359580302.71424
29,2022-03-22,8353186667.4811
29,2022-03-23,8362696019.20868
29,2022-03-24,8366036723.57801
29,2022-03-25,8419712145.19543
29,2022-03-26,8470839481.06553
29,2022-03-27,8469691644.20784
29,2022-03-28,8497341751.33914
29,2022-03-29,8539209817.08012
29,2022-03-30,8607812746.44565
29,2022-03-31,8621274061.24665
29,2022-04-01,8635036598.73138
29,2022-04-02,8694054197.12682
29,2022-04-03,8764518430.25563
29,2022-04-04,8840571107.85286
29,2022-04-05,8913324867.1392
29,2022-04-06,8964680509.40491
29,2022-04-07,9050080750.37103
29,2022-04-08,9112084555.20194
29,2022-04-09,9154512335.75064
29,2022-04-10,9153631029.72156
29,2022-04-11,9202872994.21783
29,2022-04-12,9224625545.45449
29,2022-04-13,9214850714.34344
29,2022-04-14,9222276732.85395
29,2022-04-15,9223053231.68673
29,2022-04-16,9249475665.9801
29,2022-04-17,9278826210.68414
29,2022-04-18,9285183708.80713
29,2022-04-19,9304197045.99385
29,2022-04-20,9308841634.35342
29,2022-04-21,9302308532.93989
29,2022-04-22,9313357291.06145
29,2022-04-23,9314934955.26814
29,2022-04-24,9366900704.31783
29,2022-04-25,9418767364.01056
29,2022-04-26,9429248963.85159
29,2022-04-27,9475288533.13796
29,2022-04-28,9521992322.31295
29,2022-04-29,9585294337.29701
29,2022-04-30,9595399226.995
29,2022-05-01,9611407345.34777
29,2022-05-02,9673202147.35037
29,2022-05-03,9746662588.1509
29,2022-05-04,9837958980.66828
29,2022-05-05,9925031705.24469
29,2022-05-06,9985883052.88745
29,2022-05-07,10079852654.9987
29,2022-05-08,10146473242.7675
29,2022-05-09,10184174941.6127
29,2022-05-10,10188411341.1402
29,2022-05-11,10241234111.5426
29,2022-05-12,10270690235.5861
29,2022-05-13,10268001550.1563
29,2022-05-14,10279933276.7261
29,2022-05-15,10280660590.9912
29,2022-05-16,10312684800.5665
29,2022-05-17,10340707707.9996
29,2022-05-18,10342553846.037
29,2022-05-19,10357629643.4448
29,2022-05-20,10357716233.1274
29,2022-05-21,10347333604.6712
29,2022-05-22,10347893398.096
29,2022-05-23,10347557276.1881
29,2022-05-24,10390745536.3531
29,2022-05-25,10426168655.1535
29,2022-05-26,10429405432.681
29,2022-05-27,10480281873.341
29,2022-05-28,10530892770.1507
29,2022-05-29,10601575184.4334
29,2022-05-30,10621853758.0568
29,2022-05-31,10651994032.8333
29,2022-06-01,10728614383.88
29,2022-06-02,10817720954.8081
29,2022-06-03,10910488994.4641
29,2022-06-04,10988858015.39
29,2022-06-05,11029490169.8291
29,2022-06-06,11108760875.4337
29,2022-06-07,11168359416.7039
29,2022-06-08,11201120495.7875
29,2022-06-09,11198684141.9291
29,2022-06-10,11248618314.4473
29,2022-06-11,11276174095.2643
29,2022-06-12,11265799296.9945
29,2022-06-13,11285828088.3778
29,2022-06-14,11289817841.4746
29,2022-06-15,11331099198.1166
29,2022-06-16,11357291277.8523
29,2022-06-17,11348503876.1759
29,2022-06-18,11360205063.1382
29,2022-06-19,11350479394.1824
29,2022-06-20,11344497036.2786
29,2022-06-21,11354968801.2267
29,2022-06-22,11356751145.1098
29,2022-06-23,11393677080.6449
29,2022-06-24,11433697619.3834
29,2022-06-25,11437292587.7495
29,2022-06-26,11497795450.8814
29,2022-06-27,11549252098.337
29,2022-06-28,11619559476.9844
29,2022-06-29,11645175862.1607
29,2022-06-30,11673035006.8263
29,2022-07-01,11738439978.727
29,2022-07-02,11828744808.9145
29,2022-07-03,11920915081.5954
29,2022-07-04,11994794703.139
29,2022-07-05,12032230184.5638
29,2022-07-06,12112403772.6148
29,2022-07-07,12164363146.4871
29,2022-07-08,12205876181.0564
29,2022-07-09,12207666746.1452
29,2022-07-10,12254175123.15
29,2022-07-11,12283123770.8623
29,2022-07-12,12274262150.1467
29,2022-07-13,12291408904.194
29,2022-07-14,12287918462.5283
29,2022-07-15,12322880559.6506
29,2022-07-16,12346203571.3398
29,2022-07-17,12332921010.4902
29,2022-07-18,12346187845.225
29,2022-07-19,12328129118.933
29,2022-07-20,12315388471.3586
29,2022-07-21,12309685673.5259
29,2022-07-22,12306711272.6273
29,2022-07-23,12331370115.4762
29,2022-07-24,12361333993.9094
29,2022-07-25,12350404101.6716
29,2022-07-26,12408387456.5612
29,2022-07-27,12461834743.346
29,2022-07-28,12530282470.9409
29,2022-07-29,12558817337.7096
29,2022-07-30,12593484278.2702
29,2022-07-31,12654477580.6301
29,2022-08-01,12749470704.5953
29,2022-08-02,12857268718.799
29,2022-08-03,12943400275.6496
29,2022-08-04,12982622612.1518
29,2022-08-05,13062261665.4837
29,2022-08-06,13107751996.9864
29,2022-08-07,13142689798.4001
29,2022-08-08,13145718825.6018
29,2022-08-09,13184604249.1534
29,2022-08-10,13213299146.9412
29,2022-08-11,13207513010.7186
29,2022-08-12,13235999229.1635
29,2022-08-13,13246823462.6179
29,2022-08-14,13292727938.82
29,2022-08-15,13318940601.1158
29,2022-08-16,13307480992.5987
29,2022-08-17,13316257105.5184
29,2022-08-18,13290623727.6811
29,2022-08-19,13272960260.9982
29,2022-08-20,13262679525.4893
29,2022-08-21,13251844826.429
29,2022-08-22,13269161875.2461
29,2022-08-23,13304308415.6385
30,2021-01-01,-55291382.3335152
30,2021-01-02,-61358550.2041779
30,2021-01-03,-56239470.6728165
30,2021-01-04,-58701208.4303647
30,2021-01-05,-54911354.609487
30,2021-01-06,-52316634.318349
30,2021-01-07,-46683530.0728603
30,2021-01-08,-55617072.84699
30,2021-01-09,-53245216.427494
30,2021-01-10,-52033189.2604869
30,2021-01-11,-56261015.1334272
30,2021-01-12,-51875677.9108548
30,2021-01-13,-49738017.7798362
30,2021-01-14,-58001804.1872627
30,2021-01-15,-61294610.6126102
30,2021-01-16,-57821840.9725829
30,2021-01-17,-55483241.0394231
30,2021-01-18,-59066111.5991304
30,2021-01-19,-54938948.4336801
30,2021-01-20,-52744891.4169714
30,2021-01-21,-57425964.5243564
30,2021-01-22,-60888354.387499
30,2021-01-23,-46205793.2694983
30,2021-01-24,-59727259.2999279
30,2021-01-25,-52581607.99791
30,2021-01-26,-60726727.791445
30,2021-01-27,-65425515.4955921
30,2021-01-28,-57780065.6218915
30,2021-01-29,-54212846.430043
30,2021-01-30,-55262851.0912943
30,2021-01-31,-58926431.7183286
30,2021-02-01,-61806031.5202984
30,2021-02-02,-58571665.5844084
30,2021-02-03,-59420447.3891694
30,2021-02-04,-50988372.8106886
30,2021-02-05,-54023998.4534141
30,2021-02-06,-44600856.2017336
30,2021-02-07,-54677155.9320919
30,2021-02-08,-53621494.8662137
30,2021-02-09,-49475503.0587755
30,2021-02-10,-60315096.2256073
30,2021-02-11,-52755835.9973564
30,2021-02-12,-51221754.2919685
30,2021-02-13,-61934403.0227223
30,2021-02-14,-61776582.68071
30,2021-02-15,-58057656.2098437
30,2021-02-16,-49978691.1861568
30,2021-02-17,-63980129.8112667
30,2021-02-18,-54424732.5118664
30,2021-02-19,-51356967.0511229
30,2021-02-20,-56135928.9283578
30,2021-02-21,-61527277.0067346
30,2021-02-22,-46326359.3421474
30,2021-02-23,-65741836.0598916
30,2021-02-24,-54186423.197105
30,2021-02-25,-60644559.6740864
30,2021-02-26,-65404311.9091965
30,2021-02-27,-56861923.9369178
30,2021-02-28,-53288390.5311326
30,2021-03-01,-56855904.7333605
30,2021-03-02,-59609248.0416573
30,2021-03-03,-61731469.8738899
30,2021-03-04,-59410020.8095561
30,2021-03-05,-55991521.839976
30,2021-03-06,-52107703.3849498
30,2021-03-07,-55282710.7785093
30,2021-03-08,-42614963.3280231
30,2021-03-09,-54736684.6717385
30,2021-03-10,-54230617.9186352
30,2021-03-11,-48713366.3625156
30,2021-03-12,-59825646.7153459
30,2021-03-13,-54316887.2330781
30,2021-03-14,-52527914.7216385
30,2021-03-15,-62232497.3733974
30,2021-03-16,-63601778.4407155
30,2021-03-17,-59991655.9598821
30,2021-03-18,-51046176.8037075
30,2021-03-19,-68326238.6201397
30,2021-03-20,-53230115.5156543
30,2021-03-21,-49462813.6575006
30,2021-03-22,-55629681.9807315
30,2021-03-23,-61720743.3202739
30,2021-03-24,-45518079.123358
30,2021-03-25,-66347224.1349481
30,2021-03-26,-51845438.7088837
30,2021-03-27,-63094071.6784684
30,2021-03-28,-65987607.8649306
30,2021-03-29,-57529770.0452208
30,2021-03-30,-53446798.9585668
30,2021-03-31,-58434862.6642181
30,2021-04-01,-56531304.6321068
30,2021-04-02,-60171139.7857333
30,2021-04-03,-61476919.4893206
30,2021-04-04,-50426295.5480542
30,2021-04-05,-54454448.8974053
30,2021-04-06,-52818287.7725351
30,2021-04-07,-38727399.9797826
30,2021-04-08,-55881750.5469571
30,2021-04-09,-53045269.6978824
30,2021-04-10,-51883590.7361096
30,2021-04-11,-60234571.1202726
30,2021-04-12,-56119917.9469712
30,2021-04-13,-52685810.6341667
30,2021-04-14,-62564226.8757551
30,2021-04-15,-67072975.4452359
30,2021-04-16,-61776343.4855561
30,2021-04-17,-50195139.5371959
30,2021-04-18,-70525308.044819
30,2021-04-19,-54398392.6866309
30,2021-04-20,-46363620.8437704
30,2021-04-21,-62146940.8510025
30,2021-04-22,-61775303.9064308
30,2021-04-23,-44385492.5497077
30,2021-04-24,-65400557.0948044
30,2021-04-25,-49085319.002109
30,2021-04-26,-63940394.6686858
30,2021-04-27,-63212668.5276798
30,2021-04-28,-60024119.3972692
30,2021-04-29,-53301275.5904913
30,2021-04-30,-59030666.8525897
30,2021-05-01,-54974748.5396826
30,2021-05-02,-59974120.5874545
30,2021-05-03,-60191059.8662357
30,2021-05-04,-46767267.7285595
30,2021-05-05,-56308669.1228844
30,2021-05-06,-49491642.3675584
30,2021-05-07,-35293519.6720071
30,2021-05-08,-54799284.565094
30,2021-05-09,-52471534.8415182
30,2021-05-10,-54831279.4498762
30,2021-05-11,-61311716.5530421
30,2021-05-12,-55124632.8690459
30,2021-05-13,-55545304.9946068
30,2021-05-14,-62584481.1724618
30,2021-05-15,-69330046.3935331
30,2021-05-16,-61467700.7400583
30,2021-05-17,-44700038.8404385
30,2021-05-18,-74067854.5143835
30,2021-05-19,-53507657.392051
30,2021-05-20,-43920709.7378269
30,2021-05-21,-66339261.5033697
30,2021-05-22,-62116898.8037204
30,2021-05-23,-41958220.9130771
30,2021-05-24,-62052159.0813013
30,2021-05-25,-49388885.1229697
30,2021-05-26,-63842853.4975429
30,2021-05-27,-59994578.9859144
30,2021-05-28,-63146845.8462607
30,2021-05-29,-54241527.274954
30,2021-05-30,-62437282.2019416
30,2021-05-31,-56845891.2522052
30,2021-06-01,-60821226.936889
30,2021-06-02,-59298051.773028
30,2021-06-03,-43564784.7270498
30,2021-06-04,-58351464.8219581
30,2021-06-05,-48819470.6886194
30,2021-06-06,-32960068.3409013
30,2021-06-07,-50091335.4899244
30,2021-06-08,-51239938.765745
30,2021-06-09,-58477917.8644531
30,2021-06-10,-61081949.7893265
30,2021-06-11,-52507264.9845389
30,2021-06-12,-58013894.5999948
30,2021-06-13,-62413727.8891356
30,2021-06-14,-70603110.5655479
30,2021-06-15,-62841602.4784922
30,2021-06-16,-43129750.700326
30,2021-06-17,-77265279.4293176
30,2021-06-18,-51963948.9607012
30,2021-06-19,-44985233.2753721
30,2021-06-20,-69583539.454015
30,2021-06-21,-63007162.7671622
30,2021-06-22,-39187909.8142425
30,2021-06-23,-60276445.2399361
30,2021-06-24,-49977500.6379112
30,2021-06-25,-67323216.9959854
30,2021-06-26,-61923532.8334226
30,2021-06-27,-62256301.3875906
30,2021-06-28,-53099012.0274872
30,2021-06-29,-62115170.3183028
30,2021-06-30,-59236696.4044457
30,2021-07-01,-63894579.2353394
30,2021-07-02,-61260428.3897797
30,2021-07-03,-43181807.1340889
30,2021-07-04,-59766807.6142972
30,2021-07-05,-49853739.0106119
30,2021-07-06,-32953317.0393881
30,2021-07-07,-49347297.3632384
30,2021-07-08,-50906218.2414974
30,2021-07-09,-59395203.8444765
30,2021-07-10,-58950140.170409
30,2021-07-11,-50001766.45744
30,2021-07-12,-58394839.3625029
30,2021-07-13,-64258068.6111526
30,2021-07-14,-70861804.0574882
30,2021-07-15,-65365983.4993429
30,2021-07-16,-41856921.4011485
30,2021-07-17,-74358936.6393914
30,2021-07-18,-51670166.4769922
30,2021-07-19,-44295634.8596715
30,2021-07-20,-71325970.4139632
30,2021-07-21,-60967488.9115214
30,2021-07-22,-37345148.513163
30,2021-07-23,-61376336.1282077
30,2021-07-24,-47420123.8762134
30,2021-07-25,-67448199.7268328
30,2021-07-26,-65318879.2617636
30,2021-07-27,-61964035.4190403
30,2021-07-28,-52125390.7737276
30,2021-07-29,-60592149.9907956
30,2021-07-30,-62296336.6273764
30,2021-07-31,-65160366.0085244
30,2021-08-01,-59638311.273355
30,2021-08-02,-44046141.3709112
30,2021-08-03,-63817967.0517865
30,2021-08-04,-47162081.5319393
30,2021-08-05,-31265258.3722458
30,2021-08-06,-52052024.3318025
30,2021-08-07,-51207568.4949347
30,2021-08-08,-61095646.5757549
30,2021-08-09,-53524687.300563
30,2021-08-10,-47534091.9704729
30,2021-08-11,-59871605.7468835
30,2021-08-12,-65814579.7546183
30,2021-08-13,-71323893.2322205
30,2021-08-14,-66841187.958688
30,2021-08-15,-39906469.9944938
30,2021-08-16,-71890485.6543129
30,2021-08-17,-55338103.0241
30,2021-08-18,-43788397.4490395
30,2021-08-19,-69931282.7191432
30,2021-08-20,-59413407.199585
30,2021-08-21,-34835755.5530857
30,2021-08-22,-63133870.389684
30,2021-08-23,-45833376.8759792
30,2021-08-24,-65531573.2367002
30,2021-08-25,-67465137.1802447
30,2021-08-26,-61543810.1642381
30,2021-08-27,-49778469.1292096
30,2021-08-28,-60673438.0655028
30,2021-08-29,-65517671.8595165
30,2021-08-30,-61676702.0848768
30,2021-08-31,-55380300.9167174
30,2021-09-01,-44763608.6644575
30,2021-09-02,-68189906.3232756
30,2021-09-03,-45499240.6105865
30,2021-09-04,-28991565.5577455
30,2021-09-05,-50533154.8819851
30,2021-09-06,-52806344.7237294
30,2021-09-07,-67252046.862505
30,2021-09-08,-53478171.0181621
30,2021-09-09,-47808135.332045
30,2021-09-10,-61610669.5837921
30,2021-09-11,-63737909.2545219
30,2021-09-12,-75352504.9706832
30,2021-09-13,-66693503.3263598
30,2021-09-14,-38547599.8151415
30,2021-09-15,-72882009.3343618
30,2021-09-16,-57735124.86568
30,2021-09-17,-42575065.0997117
30,2021-09-18,-71049183.9437825
30,2021-09-19,-60787385.7228063
30,2021-09-20,-31555875.4727209
30,2021-09-21,-63950551.8245056
30,2021-09-22,-45976773.6331963
30,2021-09-23,-61982708.6048288
30,2021-09-24,-67766851.6043158
30,2021-09-25,-58078658.7384997
30,2021-09-26,-48194843.1175699
30,2021-09-27,-59607609.7373856
30,2021-09-28,-68036677.5099224
30,2021-09-29,-58245560.6790541
30,2021-09-30,-53865450.2846432
30,2021-10-01,-43480799.3865856
30,2021-10-02,-67346839.6738397
30,2021-10-03,-47776073.6043077
30,2021-10-04,-28195756.6191897
30,2021-10-05,-48665419.2370872
30,2021-10-06,-52307831.1791512
30,2021-10-07,-69293692.5333123
30,2021-10-08,-52633722.3664333
30,2021-10-09,-48671698.9913845
30,2021-10-10,-64352934.9581337
30,2021-10-11,-63036329.1468813
30,2021-10-12,-75893837.1583759
30,2021-10-13,-68043628.8242777
30,2021-10-14,-37529024.2016075
30,2021-10-15,-71161338.4481452
30,2021-10-16,-60363068.1259075
30,2021-10-17,-41294897.8701847
30,2021-10-18,-70592199.0281453
30,2021-10-19,-60824702.7057188
30,2021-10-20,-32761783.1463747
30,2021-10-21,-65928614.8181696
30,2021-10-22,-45013041.3789567
30,2021-10-23,-63321429.5264834
30,2021-10-24,-66657664.8743635
30,2021-10-25,-54549668.8839586
30,2021-10-26,-48062729.7069732
30,2021-10-27,-58458876.1535469
30,2021-10-28,-67974698.6867846
30,2021-10-29,-54830828.7668676
30,2021-10-30,-57353462.6108
30,2021-10-31,-38337238.0999971
30,2021-11-01,-66818599.8371174
30,2021-11-02,-53340047.2290827
30,2021-11-03,-27525038.6448021
30,2021-11-04,-47557868.6021996
30,2021-11-05,-52758624.4341222
30,2021-11-06,-67421069.7803497
30,2021-11-07,-51989221.9543146
30,2021-11-08,-51231803.5737209
30,2021-11-09,-65732378.7285885
30,2021-11-10,-65717638.5976429
30,2021-11-11,-73707586.2812302
30,2021-11-12,-66799004.5000548
30,2021-11-13,-36106545.9408939
30,2021-11-14,-68164807.7231511
30,2021-11-15,-61332127.8714556
30,2021-11-16,-39538904.4622071
30,2021-11-17,-70030181.2506184
30,2021-11-18,-60192883.7315972
30,2021-11-19,-35267373.6452052
30,2021-11-20,-67947243.9295349
30,2021-11-21,-42585274.652543
30,2021-11-22,-64086724.5238287
30,2021-11-23,-64312035.18703
30,2021-11-24,-52868739.2643521
30,2021-11-25,-48289203.3888943
30,2021-11-26,-54885025.2071889
30,2021-11-27,-67782359.1099508
30,2021-11-28,-55976020.3638012
30,2021-11-29,-57269016.2143842
30,2021-11-30,-38718456.7157717
30,2021-12-01,-69242097.5624288
30,2021-12-02,-55722432.5074566
30,2021-12-03,-27394986.1606109
30,2021-12-04,-43278621.5427085
30,2021-12-05,-52812722.8707674
30,2021-12-06,-67684334.2272481
30,2021-12-07,-54429198.8237027
30,2021-12-08,-52290416.0256514
30,2021-12-09,-66370687.3852538
30,2021-12-10,-67417224.7137747
30,2021-12-11,-73969094.349471
30,2021-12-12,-60640320.3495299
30,2021-12-13,-33076553.2059902
30,2021-12-14,-68249485.0631097
30,2021-12-15,-61461376.1512434
30,2021-12-16,-39148246.7338703
